Date,AAPL,AMZN,BA,BAC,CVX,DIS,GOOGL,JNJ,JPM,META,MMM,MSFT,NKE,NVDA,PEP,PFE,PG,TSLA,WMT,XOM
2020-12-14,121.77999877929688,157.84849548339844,228.6199951171875,28.219999313354492,89.44000244140625,169.3000030517578,87.61299896240234,149.07000732421875,118.30000305175781,274.19000244140625,144.71571350097656,214.1999969482422,136.27999877929688,13.30875015258789,144.22999572753906,39.209999084472656,135.85000610351562,213.27667236328125,48.54999923706055,42.220001220703125
2020-12-15,127.87999725341797,158.25599670410156,229.5,28.639999389648438,89.37000274658203,173.94000244140625,88.05400085449219,150.57000732421875,120.31999969482422,275.54998779296875,146.0535125732422,214.1300048828125,139.38999938964844,13.36050033569336,144.77000427246094,38.709999084472656,136.64999389648438,211.0833282470703,48.526668548583984,43.040000915527344
2020-12-16,127.80999755859375,162.04800415039062,225.8699951171875,28.719999313354492,88.69000244140625,173.1199951171875,87.8594970703125,149.6699981689453,120.66999816894531,275.6700134277344,146.66387939453125,219.27999877929688,138.33999633789062,13.242500305175781,144.88999938964844,37.84000015258789,137.27000427246094,207.58999633789062,48.47666549682617,43.70000076293945
2020-12-17,128.6999969482422,161.8040008544922,221.24000549316406,28.829999923706055,88.41000366210938,173.5500030517578,87.02549743652344,153.6199951171875,119.66999816894531,274.4800109863281,147.70066833496094,219.4199981689453,140.5,13.3412504196167,145.7100067138672,38.029998779296875,138.25,218.63333129882812,48.70000076293945,43.47999954223633
2020-12-18,126.66000366210938,160.08250427246094,219.75,28.670000076293945,87.19000244140625,172.88999938964844,86.31099700927734,154.50999450683594,119.08000183105469,276.3999938964844,147.50836181640625,218.58999633789062,137.27999877929688,13.272000312805176,146.92999267578125,37.68000030517578,139.0399932861328,231.6666717529297,48.650001525878906,42.72999954223633
2020-12-21,128.22999572753906,160.3090057373047,219.30999755859375,29.739999771118164,86.08999633789062,170.69000244140625,86.72799682617188,153.02000427246094,123.55000305175781,272.7900085449219,146.87290954589844,222.58999633789062,144.02000427246094,13.332249641418457,145.39999389648438,37.380001068115234,137.52000427246094,216.6199951171875,48.65666580200195,41.95000076293945
2020-12-22,131.8800048828125,160.3260040283203,218.77999877929688,29.209999084472656,84.36000061035156,170.4499969482422,86.01100158691406,152.72000122070312,121.66999816894531,267.0899963378906,146.1371307373047,223.94000244140625,142.4499969482422,13.278249740600586,144.02000427246094,36.7400016784668,136.5500030517578,213.44667053222656,48.06666564941406,41.2400016784668
2020-12-23,130.9600067138672,159.2635040283203,219.69000244140625,30.049999237060547,85.69000244140625,173.5500030517578,86.4114990234375,151.94000244140625,125.06999969482422,268.1099853515625,145.47659301757812,221.02000427246094,141.75999450683594,13.009249687194824,144.41000366210938,37.439998626708984,136.33999633789062,215.32666015625,47.7400016784668,41.77000045776367
2020-12-24,131.97000122070312,158.63450622558594,217.14999389648438,29.959999084472656,85.33000183105469,173.72999572753906,86.70800018310547,152.47000122070312,124.5199966430664,267.3999938964844,145.91973876953125,222.75,141.60000610351562,12.993749618530273,145.05999755859375,37.27000045776367,137.72000122070312,220.58999633789062,47.83333206176758,41.599998474121094
2020-12-28,136.69000244140625,164.197998046875,216.08999633789062,30.1299991607666,84.9000015258789,178.86000061035156,88.697998046875,153.19000244140625,125.33999633789062,277.0,146.07859802246094,224.9600067138672,142.42999267578125,12.899999618530273,146.91000366210938,36.81999969482422,138.67999267578125,221.22999572753906,48.40666580200195,41.7400016784668
